,zip temp,zip Wind Speed,zip Humidity,zip Pressure,zip Precipitation,Wheath Avag,Oil Avag,Month,Year
46,0.40208269270056873,0.5410212634536665,0.39493258819957905,0.6636424357016252,0.0,381.75,0.0745695759111575,3,1990
47,0.466963070351347,0.4628632339616083,0.4853006985889134,0.6232309764895249,0.0,383.75,0.07397331743310723,3,1990
48,0.5623168346009735,0.5465035981447045,0.5209696483239892,0.5486590488804407,0.0,383.25,0.0709547588879779,3,1990
49,0.5468351822905716,0.5597384336057097,0.5061135957744702,0.5012322228590812,0.0,381.75,0.07114108966236861,3,1990
50,0.5301916791270826,0.5725548995060874,0.49787432860331265,0.4240717700801972,0.0,379.875,0.06950137884773047,3,1990
51,0.5127077789782278,0.5939769954251726,0.5079952052481789,0.47248189719325207,0.0,382.25,0.07080569426846538,3,1990
52,0.5187147728456973,0.5455284173575882,0.5122837269963623,0.4559086647533004,0.0,388.25,0.07035850040992768,3,1990
53,0.44272066162992146,0.5514172410738832,0.38956094076667563,0.7048302689257441,0.0,394.875,0.06625922337333233,3,1990
54,0.43294535004513096,0.5587400822537675,0.4177301358467895,0.6804406266061441,0.0,401.125,0.06495490795259744,3,1990
55,0.47997349973014014,0.564072671251663,0.38010633337859095,0.6103918023429943,0.0,403.875,0.06830886189163,3,1990
56,0.5095628273492879,0.6782089009795063,0.3834149488513525,0.6472099346078061,0.0,359.19,0.06890512036968023,3,1990
57,0.46246979385484793,0.6010307555001468,0.35038424147548713,0.6140508767311942,0.0,357.625,0.0704702988745621,3,1990
58,0.4426515822265616,0.5281084013889651,0.39631021717371645,0.7185579189252955,0.0,357.69,0.07259446970261609,3,1990
59,0.44373804598749383,0.5126419988811296,0.3382658360434485,0.7593075996307528,0.0,356.75,0.07203547737944398,3,1990
60,0.46762125042310543,0.5081612438643465,0.3880341215240683,0.6767846831675169,0.0,352.25,0.07061936349407466,3,1990
61,0.4323746769874511,0.5294434480394181,0.46336897888694345,0.6309750240766078,0.0,350.0,0.06897965267943655,3,1990
62,0.41479729495041423,0.5089202484358814,0.5468399361726718,0.547192354790995,0.0,352.25,0.07043303271968397,3,1990
63,0.4863792701638554,0.4597235231086229,0.5146681049099162,0.4402018248447621,0.0,354.75,0.07136468659163746,4,1990
64,0.4766159353454443,0.545057706642568,0.4758633009214886,0.4799124943039419,0.0,358.75,0.07184914660505329,4,1990
65,0.4825262002686102,0.5882312275121352,0.43801476548937573,0.44197780199185227,0.0,366.75,0.06868152344041141,4,1990
66,0.5001374575777797,0.6034560742668129,0.4294775458736247,0.3767891706372309,0.0,369.875,0.0658492956696728,4,1990
67,0.5058525381489771,0.632983062259213,0.3969500727357425,0.34305990050111274,0.0,367.5,0.0638741894611314,4,1990
68,0.4948534189404184,0.5782243322168549,0.3218696050227931,0.6646318630083529,0.0,363.065,0.059215920101363936,4,1990
69,0.5379365122983993,0.5743458213397118,0.37574753821517476,0.6898947446053497,0.0,361.625,0.054259521502571365,4,1990
70,0.5034407809971463,0.6394797031522995,0.4560701889752223,0.5506173726428287,0.0,364.25,0.05153909219646716,4,1990
71,0.4797910470275138,0.646296523775544,0.40737544974648116,0.5319255169172935,0.0,365.25,0.054930312290377856,4,1990
72,0.5442448475668803,0.46721567709011563,0.4937242341195704,0.4281172810990341,0.0,367.625,0.053029738391592765,4,1990
73,0.5638959110230468,0.5252386466543414,0.43359019362771395,0.3964517540291679,0.0,367.815,0.051911753745248555,4,1990
74,0.49335945290773725,0.6404704665765157,0.40595795081485914,0.5099743626398403,0.0,364.94,0.0468808228366997,4,1990
75,0.5152665005089975,0.6108701014452413,0.3197167491347623,0.7275260672509046,0.0,366.875,0.0522471491391518,4,1990
76,0.5579165725677455,0.5884856502678789,0.377548248971284,0.6742195293062028,0.0,370.375,0.055116643064768565,4,1990
77,0.6058069467468133,0.46560773826255275,0.46800218440821945,0.4639726968299202,0.0,370.125,0.061750018633077434,4,1990
78,0.6478003049617912,0.5253289253420976,0.441252932323781,0.3774906184385678,0.0,368.625,0.06268167250503093,4,1990
79,0.6491713201445453,0.5426232458815311,0.46309834082457857,0.4206390345992818,0.0,369.0,0.05932771856599836,4,1990
80,0.638752395688361,0.5702220246235901,0.4900873081448192,0.48722035913647765,0.0,369.75,0.05835879853916671,4,1990
81,0.65782816887851,0.5394218770309259,0.4250832464118357,0.4297351790596618,0.0,369.875,0.057613475441603904,4,1990
82,0.5504774372357865,0.619369797662599,0.4908553256651025,0.3735983742539995,0.0,372.5,0.058321532384288576,4,1990
83,0.5710200532850066,0.5668221240105746,0.47952772015193884,0.4732570061517431,0.0,371.125,0.05865692777819182,5,1990
84,0.5613917991358409,0.48918739383503107,0.4129433485177803,0.49411022443450525,0.0,371.0,0.05996124319892674,5,1990
85,0.5941132242931632,0.4938039126577211,0.3640757514374387,0.5466231274208248,0.0,373.0,0.056830886189162995,5,1990
86,0.5988014150949452,0.5101561456231785,0.4161057961914976,0.6556096053732973,0.0,375.625,0.05366326302452112,5,1990
87,0.604118107865579,0.5396635165685629,0.38604622727716875,0.37495180293851055,0.0,380.5,0.0551539092196467,5,1990
88,0.6285562638277842,0.6237065461976523,0.36312127540264155,0.4102661917375832,0.0,380.625,0.05653275695013788,5,1990
89,0.6369855932304528,0.592595359127076,0.41322271833985097,0.4413820841157478,0.0,378.25,0.05899232317209509,5,1990
90,0.5988397865764509,0.6503585805348332,0.4278743049615546,0.42157553699016265,0.0,382.0,0.06115376015502719,5,1990
91,0.5867171656271178,0.6777897629605202,0.41430375713161666,0.3071327233543714,0.0,381.5,0.061116494000149055,5,1990
92,0.5777247816651024,0.5682675818528389,0.5054874039586611,0.4358926435406702,0.0,382.625,0.06439591562942536,5,1990
93,0.6084370543001171,0.5429515973519611,0.4794497342777834,0.4792503275233537,0.0,383.75,0.06581202951479465,5,1990
94,0.633982885867459,0.5390709943221074,0.4774973871999781,0.45698027665610824,0.0,386.5,0.06357606022210628,5,1990
95,0.6307069689178957,0.5708699291507324,0.4892761249100895,0.4014513747795816,0.0,389.5,0.060855630916002074,5,1990
96,0.6087107585564715,0.6272736488894575,0.40536661940851754,0.3869200446055914,0.0,387.375,0.05951404934038905,5,1990
97,0.5845752336725233,0.5698789990959013,0.49881003634589516,0.32399166203782576,0.0,382.75,0.05724081389282253,5,1990
98,0.5740718964340316,0.5702032985622643,0.5064437895899311,0.4052957745919384,0.0,335.625,0.052992472236714605,5,1990
99,0.5893834994911613,0.5169594460430006,0.49791786305575586,0.4386459532758435,0.0,334.25,0.05153909219646716,5,1990
100,0.6111415949338156,0.4619044825258105,0.5026659573582001,0.4087825874749776,0.0,332.565,0.05414772303793694,5,1990
101,0.6332332189060194,0.49906009934500073,0.5080726333915879,0.4195322531883481,0.0,330.5,0.053253335320861586,5,1990
102,0.6185599128395854,0.47982980589271323,0.49061726714656634,0.2896649119956955,0.0,333.0,0.052545278378176914,5,1990
103,0.6242612738708243,0.5895353471414353,0.5033208592365673,0.2818332217216945,0.0,333.375,0.05511664306476854,5,1990
104,0.6453280991922445,0.5881008339407691,0.44946591804360914,0.3435722639294867,0.0,333.0,0.05016024446597597,5,1990
105,0.6534927052346087,0.5143172952327418,0.41728162197315277,0.45701320699331505,0.0,331.125,0.0502720429306104,6,1990
106,0.6792392534297895,0.67781365791994,0.450454804201488,0.444550083017895,0.0,329.25,0.04904225981963179,6,1990
